datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2015-01-01,dsm2,base,83,27648.71,25468.23,2101.25,7794.28,3185.99,18769.68,0.00,0.67,1148.01,3.25,3.98,3.74,3.51,247.00,247.00,283.25,1233.88,1173.27,276.40,243.91,243.91,315.90,206.88,263.55,2533.66,3274.83,1751.30,274.60,274.03,4827.12,255.66,446.43,1502.37,286.74,283.56,330.50,1170.52,1812.04,230.11,757.60,530.21,226.20,6068.61,211.37,234.00,219.53,486.92,226.19,1176.94,372.46,3271.24,460.30,59.00
2015-01-02,dsm2,base,83,24929.58,23254.34,2063.73,7578.28,3213.12,16201.92,0.00,1.00,1132.01,3.28,3.94,4.10,3.53,242.42,242.42,275.34,964.48,1176.18,270.36,278.06,278.06,305.52,215.37,259.23,2400.14,2970.95,2205.33,267.29,267.06,4815.07,253.59,566.24,1696.75,253.79,275.57,320.94,1175.37,2186.02,229.03,769.41,494.15,230.35,5763.29,220.10,242.56,225.98,518.54,231.18,1156.35,361.81,3092.70,469.56,59.60
2015-01-03,dsm2,base,83,22636.66,21340.15,2043.92,7972.28,3248.05,13460.25,0.00,1.00,1115.01,3.33,3.75,4.26,3.46,242.92,242.92,270.29,676.46,1164.30,266.39,306.21,306.21,297.42,223.49,257.26,2339.61,2768.93,2528.09,263.18,262.97,4895.54,251.84,658.42,1818.07,285.47,270.47,315.25,1169.75,2401.53,230.31,789.96,463.33,233.60,5334.04,227.86,252.69,232.01,536.87,235.94,1138.49,349.24,2954.65,467.46,60.40
2015-01-04,dsm2,base,83,20995.88,20029.53,2028.62,7701.28,3285.74,12037.48,0.00,1.00,1070.02,3.24,3.69,4.36,3.31,246.81,246.81,267.51,513.06,1143.09,263.65,325.34,325.34,291.76,231.28,256.22,2315.51,2651.31,2722.30,260.88,260.73,4982.30,250.74,709.13,1839.26,302.46,267.54,310.48,1151.95,2459.42,232.81,821.64,435.35,236.54,5436.59,234.77,259.00,237.19,542.32,239.93,1122.06,338.41,2815.18,455.01,60.20
2015-01-05,dsm2,base,83,20118.65,19326.58,2002.61,8138.28,3274.77,10708.20,0.00,1.00,1061.00,3.01,3.75,4.16,3.33,251.49,251.49,264.56,451.21,1125.97,261.95,358.13,358.13,288.13,237.84,255.54,2283.39,2592.91,2877.02,259.32,259.20,5082.65,250.68,780.43,1882.38,329.05,264.61,301.48,1136.14,2627.59,235.68,859.69,411.77,239.79,5354.10,240.60,255.15,241.72,529.52,243.69,1085.15,328.52,2689.08,448.65,61.60
2015-01-06,dsm2,base,83,19613.55,18937.64,1984.52,6803.28,3262.80,11532.00,0.00,1.00,1074.99,2.74,3.82,3.75,3.45,260.72,260.72,260.89,428.45,1103.63,260.85,417.56,417.56,284.84,243.94,254.51,2219.34,2557.95,3165.72,257.77,257.70,5127.16,251.25,934.35,1974.32,373.64,261.07,291.52,1115.37,3085.74,238.80,889.64,390.68,243.17,5185.79,242.99,251.33,245.62,548.77,246.90,1066.63,318.40,2527.86,473.54,63.20
2015-01-07,dsm2,base,83,19167.01,18593.52,1970.06,7192.28,3284.07,10660.71,0.00,1.00,1069.00,2.49,3.88,3.24,3.52,273.86,273.86,259.94,426.81,1076.09,260.12,475.75,475.75,281.87,249.41,254.74,2236.74,2514.73,3474.63,256.81,256.81,5135.71,251.92,1094.33,2096.01,444.27,260.11,288.48,1082.67,3381.41,241.66,911.68,372.64,246.04,4870.42,243.25,250.38,248.33,451.66,249.03,1073.80,313.51,2351.38,511.71,63.20
2015-01-08,dsm2,base,83,18465.34,17938.18,1982.94,7879.28,3080.06,9488.95,0.00,1.00,1046.01,2.17,3.94,2.74,3.59,288.41,288.41,259.57,442.03,1069.85,259.78,529.00,529.00,280.34,253.32,255.05,2259.88,2500.86,3803.78,256.64,256.65,5115.33,252.88,1233.64,2190.73,506.68,259.68,289.06,1075.99,3727.29,244.34,931.52,358.02,248.27,4674.25,243.61,256.84,249.50,536.81,249.93,1073.87,310.32,2188.81,471.68,63.20
2015-01-09,dsm2,base,83,18128.11,17638.75,1977.83,7321.28,2776.31,10008.34,0.00,1.00,1041.00,1.81,3.95,2.19,3.65,301.59,301.59,259.88,475.82,1074.16,259.65,558.53,558.53,278.96,255.65,255.46,2296.12,2510.02,4139.98,256.72,256.76,5077.04,254.12,1340.11,2329.29,558.03,259.99,286.83,1079.96,3992.19,246.86,953.07,346.60,250.10,4486.85,246.31,248.99,250.12,613.02,250.49,1056.53,305.49,2049.38,412.25,64.00
2015-01-10,dsm2,base,83,17903.91,17438.56,1985.47,7989.28,2821.30,9078.79,0.00,1.00,1015.01,1.48,3.85,1.68,3.69,314.42,314.42,259.44,515.56,1062.74,260.00,591.71,591.71,278.81,257.09,255.95,2366.43,2535.73,4425.23,256.95,256.96,5064.55,255.65,1413.69,2360.19,627.89,259.52,284.56,1070.77,4205.12,249.23,970.77,337.51,252.03,4554.02,246.93,236.61,251.41,643.83,251.88,1045.05,302.83,1928.64,455.73,66.20
2015-01-11,dsm2,base,83,17763.36,17284.89,1348.29,7755.28,2670.71,8685.66,0.00,1.00,982.11,1.24,3.64,1.31,3.60,321.28,321.28,259.71,557.42,1047.83,260.38,589.87,589.87,279.27,258.54,256.63,2465.23,2591.50,4673.24,257.27,257.34,5061.00,257.50,1395.34,2339.32,690.93,259.76,285.25,1057.32,4165.62,251.45,984.17,330.33,253.34,4803.63,241.93,240.75,252.60,609.97,252.96,1027.94,301.38,1875.08,390.59,66.20
2015-01-12,dsm2,base,83,17514.71,17065.65,1366.67,7718.28,2538.15,8624.95,0.00,1.00,971.01,1.25,3.60,1.12,3.41,321.16,321.16,259.95,601.44,1041.59,260.96,552.29,552.29,280.23,256.44,257.28,2597.10,2680.62,4718.64,257.75,257.77,4972.21,258.66,1292.67,2221.87,678.70,259.96,285.47,1051.12,3924.41,253.54,988.93,324.63,253.68,4955.66,239.05,241.35,250.92,620.97,252.01,1011.07,300.57,1889.37,449.55,64.00
