datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,anc,anh2,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vol,x2
2012-06-26,RMA,cache,6,16901.59,1667.98,4405.91,2950.53,11372.09,0.00,1.00,331.00,1.98,3.47,480.27,480.27,309.57,1685.87,364.44,299.98,801.45,801.45,374.88,184.10,280.06,6578.31,6620.03,7079.66,300.49,300.32,7258.47,297.04,2454.61,5087.05,754.45,310.89,330.18,479.83,7421.98,238.14,380.95,324.42,176.76,5184.55,143.20,126.14,195.82,359.49,232.54,361.68,4478.26,70.03
2012-06-27,RMA,cache,6,16699.57,1802.32,4394.91,3406.06,10851.50,0.00,1.00,329.75,1.93,3.58,472.57,472.57,306.45,1583.70,355.21,292.51,815.80,815.80,367.55,188.56,273.82,6257.88,6216.31,6882.55,295.89,295.58,6971.14,289.70,2513.68,4882.78,686.53,307.97,329.10,431.63,7515.91,232.11,376.47,324.67,173.76,4909.05,142.45,126.33,193.54,360.11,227.59,355.22,4321.86,69.51
2012-06-28,RMA,cache,6,16464.32,1885.05,4434.91,3879.99,10171.51,0.00,1.00,333.29,2.30,3.61,510.10,510.10,302.03,1531.69,349.96,286.79,966.07,966.07,359.28,203.30,268.31,6214.59,5910.09,6908.22,290.65,290.40,6680.17,287.44,2858.52,4861.79,698.52,303.68,327.15,405.41,8082.05,224.28,372.40,323.96,174.16,4717.52,142.28,130.50,194.59,357.21,225.82,351.45,4212.01,70.02
2012-06-29,RMA,cache,6,16690.23,1796.34,5228.91,3570.54,9814.63,0.00,1.00,330.50,3.03,3.54,578.96,578.96,295.83,1517.67,348.48,282.29,1197.69,1197.69,351.20,229.33,263.04,6422.80,5788.15,7053.49,284.73,284.64,6433.48,287.55,3294.47,5014.54,784.27,297.45,322.65,389.75,8701.86,217.76,368.16,321.56,176.20,4651.91,143.15,134.96,197.98,351.83,224.28,351.96,4146.68,70.81
2012-06-30,RMA,cache,6,16834.07,2033.54,5360.91,3168.86,10520.14,0.00,1.00,335.75,4.00,3.59,664.53,664.53,289.22,1574.12,348.16,277.49,1450.85,1450.85,343.71,268.20,257.90,6835.17,5842.73,7352.78,278.59,278.59,6269.66,288.86,3744.40,5354.21,906.01,290.78,317.32,375.56,9396.41,212.25,362.63,317.83,177.99,4562.29,145.58,134.31,203.82,350.87,222.05,350.24,4149.31,71.57
2012-07-01,RMA,cache,6,17259.44,2000.70,4992.91,3359.02,11111.14,0.00,1.00,322.79,4.98,3.67,775.51,775.51,282.69,1679.22,346.30,272.43,1739.52,1739.52,336.02,316.74,253.36,7311.55,6060.97,7809.20,272.59,272.68,6231.81,293.32,4265.45,5755.40,1063.65,284.21,311.36,370.97,10208.16,207.55,355.97,314.38,179.93,4467.61,149.58,131.06,213.01,349.09,222.42,349.28,4229.87,72.66
2012-07-02,RMA,cache,6,18127.84,2009.90,6350.91,3153.43,10801.65,0.00,1.00,403.08,5.73,3.65,844.23,844.23,275.82,1759.88,346.59,267.31,1863.62,1863.62,329.42,335.85,249.26,7626.07,6330.70,8165.60,266.70,266.92,6294.43,296.40,4547.03,5999.12,1216.89,277.30,304.22,368.11,10622.91,203.33,351.03,309.79,178.46,4418.46,150.89,128.49,219.08,346.96,223.83,348.99,4305.57,73.55
2012-07-03,RMA,cache,6,17941.99,2039.37,9678.91,3915.76,6509.89,0.00,1.00,439.33,6.24,3.57,931.96,931.96,267.57,1844.67,360.02,262.97,2015.11,2015.11,323.51,355.63,245.77,7831.22,6518.69,8349.47,260.68,261.30,6373.64,306.06,4863.13,6175.84,1278.29,269.09,294.76,366.93,11039.81,197.77,347.03,303.30,177.99,4393.13,151.44,125.67,223.61,336.43,224.87,383.42,4358.35,74.18
2012-07-04,RMA,cache,6,17079.90,1887.06,9697.91,4202.41,5182.34,0.00,1.00,458.42,6.18,3.74,1116.96,1116.96,259.68,1997.86,395.88,260.89,2385.72,2385.72,319.14,410.94,244.47,8172.29,6706.60,8688.24,255.40,256.51,6469.25,331.97,5502.15,6503.29,1413.61,261.11,285.83,373.48,11927.44,191.96,342.66,296.02,180.55,4405.03,154.49,123.38,235.21,321.50,232.55,432.27,4474.89,74.95
2012-07-05,RMA,cache,6,16955.38,1787.11,10685.91,4163.86,4090.14,0.00,1.00,465.13,5.49,3.76,1309.34,1309.34,253.06,2096.52,426.99,262.80,2829.30,2829.30,319.70,466.40,245.75,8560.57,6998.01,9228.90,250.98,252.47,6633.39,364.40,6168.76,6813.09,1734.15,254.28,277.72,410.28,12781.35,187.86,338.15,287.62,183.22,4515.23,156.08,123.00,250.19,310.66,247.31,458.93,4598.21,77.05
2012-07-06,RMA,cache,6,17058.58,1681.27,10990.91,3789.82,4075.29,0.00,1.00,461.00,4.70,3.57,1310.54,1310.54,248.38,2072.39,453.14,265.95,2755.37,2755.37,325.15,418.41,247.82,8601.62,7200.34,9518.96,248.14,249.89,6787.56,375.32,6061.60,6777.31,2053.86,249.55,270.84,446.72,12512.35,186.22,335.42,279.06,179.15,4600.41,149.49,119.82,247.17,303.24,255.94,471.92,4557.58,77.73
2012-07-07,RMA,cache,6,17037.56,1637.12,10406.91,4427.04,3998.89,0.00,1.00,507.65,3.68,3.52,1285.36,1285.36,246.04,2122.76,469.24,268.90,2586.93,2586.93,332.04,357.05,250.19,8520.30,7217.90,9574.28,247.57,249.67,6871.20,384.97,5883.03,6721.94,2059.21,247.25,265.94,468.98,12238.49,184.52,333.44,271.30,176.57,4591.38,143.89,118.35,234.15,297.13,257.44,477.33,4488.68,77.27
2012-07-08,RMA,cache,6,17264.79,1569.32,9338.91,4617.98,5015.44,0.00,1.00,512.21,2.82,3.65,1350.31,1350.31,245.45,2262.82,477.15,273.53,2787.06,2787.06,340.33,367.63,254.95,8597.95,7224.54,9766.70,249.02,251.61,6938.09,412.93,6145.72,6834.34,2076.04,246.65,262.15,480.81,12624.14,182.30,331.49,264.95,178.72,4654.53,142.18,118.61,228.32,292.12,261.08,492.66,4525.57,77.29
2012-07-09,RMA,cache,6,17692.96,1512.69,8805.91,4286.43,6262.33,0.00,1.00,490.83,2.13,3.68,1395.16,1395.16,246.27,2330.76,491.59,280.84,3003.30,3003.30,351.52,375.77,260.98,8687.16,7327.65,10079.65,251.72,254.86,7032.04,434.80,6287.14,6826.98,2350.90,247.41,258.76,487.60,12846.62,180.72,330.80,259.86,178.48,4805.45,139.76,115.06,228.62,289.71,270.74,516.71,4571.49,78.17
2012-07-10,RMA,cache,6,17487.30,1420.37,11488.04,4222.91,3380.71,0.00,1.00,544.91,1.76,3.60,1386.76,1386.76,247.69,2348.70,509.65,288.96,2853.56,2853.56,364.03,337.71,266.25,8643.76,7391.16,10300.52,254.82,258.53,7106.82,443.64,6061.82,6671.62,2598.88,248.98,257.34,502.76,12546.91,179.26,332.27,256.31,176.09,4853.58,135.49,103.10,225.68,286.60,278.55,519.38,4557.36,78.01
2012-07-11,RMA,cache,6,17339.41,1425.30,11479.04,4681.28,2782.56,0.00,1.00,589.04,1.63,3.68,1500.22,1500.22,250.04,2444.88,516.33,298.98,2867.89,2867.89,378.64,345.45,273.76,8699.56,7398.08,10507.30,258.72,263.05,7155.26,475.68,6217.40,6701.36,2560.59,251.51,256.80,522.50,12792.78,177.94,333.12,254.79,180.33,4803.01,132.77,106.28,229.55,281.79,288.28,525.32,4567.12,77.57
2012-07-12,RMA,cache,6,17603.39,1390.36,11466.04,4733.14,2950.61,0.00,1.00,596.58,1.77,3.76,1804.69,1804.69,253.24,2592.21,522.47,316.16,3334.43,3334.43,400.45,407.87,290.62,9123.96,7493.12,10930.97,266.12,271.45,7225.20,555.28,6973.06,7041.00,2618.64,254.83,256.51,530.65,13779.32,178.95,331.59,254.52,193.93,4813.88,131.60,119.77,248.83,273.32,307.48,559.16,4649.57,78.41
2012-07-13,RMA,cache,6,17720.82,1217.13,11495.04,4264.55,3312.13,0.00,1.00,596.58,2.04,3.78,2141.20,2141.20,258.20,2732.36,536.01,340.96,4012.03,4012.03,431.14,504.14,312.89,9821.59,7781.20,11613.05,277.52,284.01,7369.48,659.13,7854.55,7625.94,3014.27,259.58,257.26,533.79,14863.22,183.71,328.57,255.46,214.23,4945.45,134.30,121.73,287.26,270.04,336.29,590.15,4804.35,79.90
2012-07-14,RMA,cache,6,17712.95,1090.98,11825.04,3540.44,3561.09,0.00,1.00,596.58,2.42,3.75,2326.59,2326.59,266.85,2862.89,552.14,368.53,4448.70,4448.70,466.59,599.65,335.57,10476.49,8224.60,12255.64,290.39,297.52,7599.95,737.49,8388.99,8153.93,3608.69,268.05,259.60,543.89,15418.47,190.61,326.46,257.61,233.69,5136.17,139.74,120.41,325.46,272.46,361.82,602.57,4977.82,80.90
2012-07-15,RMA,cache,6,18481.79,1032.29,11819.52,3428.12,4426.88,0.00,1.00,596.58,2.95,3.80,2613.09,2613.09,278.00,3100.25,562.77,401.34,4752.20,4752.20,509.46,682.07,368.36,11105.19,8685.30,12795.54,307.99,315.93,7892.10,833.74,8887.78,8745.38,4040.60,279.16,264.35,561.75,16017.03,200.60,323.62,261.31,253.75,5266.89,146.10,119.61,368.63,272.90,406.16,605.36,5217.71,81.15
2012-07-16,RMA,cache,6,18589.51,1013.93,12601.52,3707.98,3421.28,0.00,1.00,566.79,3.25,3.91,3011.63,3011.63,297.52,3488.40,562.32,444.14,5508.63,5508.63,563.64,878.08,409.73,11950.75,9277.04,13531.63,333.37,342.45,8309.73,974.56,9767.42,9515.18,4262.56,298.51,273.25,580.45,17035.39,215.16,319.52,266.32,286.68,5548.85,159.56,120.64,434.62,274.78,462.83,605.74,5611.03,81.99
2012-07-17,RMA,cache,6,19098.18,1053.21,12684.87,2947.48,4593.84,0.00,1.00,544.71,3.58,3.80,3134.34,3134.34,317.04,3814.22,561.32,487.31,5679.21,5679.21,615.24,913.44,453.39,12391.31,9930.16,14107.26,359.20,370.05,8776.68,1031.76,9967.94,9813.04,4869.58,318.12,286.26,595.68,17141.37,227.74,317.89,273.00,298.28,5932.00,162.11,121.44,469.30,286.48,506.49,603.81,5899.90,83.22
2012-07-18,RMA,cache,6,18664.12,1054.93,12612.87,2739.72,4532.52,0.00,1.00,589.42,3.81,3.72,3004.64,3004.64,341.19,4116.86,569.86,522.03,5146.29,5146.29,656.39,768.31,482.29,12363.06,10299.51,13986.33,388.68,400.12,9106.17,1022.98,9546.45,9857.06,4845.62,341.71,298.08,605.15,16707.07,233.20,319.09,283.36,292.59,6079.17,154.28,120.73,461.38,302.22,532.64,590.59,6046.34,82.58
2012-07-19,RMA,cache,6,18142.92,1054.00,12804.87,3179.54,3334.56,0.00,1.00,565.83,3.80,3.74,3034.12,3034.12,371.92,4496.27,570.05,560.74,5418.65,5418.65,703.14,862.86,513.64,12527.10,10493.64,13999.18,421.39,433.48,9396.30,1066.47,9838.53,10157.29,4333.17,372.46,317.16,609.04,17051.46,241.29,317.96,298.42,310.95,6273.51,161.44,120.87,460.85,305.68,523.92,573.75,6310.66,82.36
2012-07-20,RMA,cache,6,19364.97,972.72,12081.87,3095.29,5235.24,0.00,1.00,524.79,3.73,3.66,2990.88,2990.88,401.22,4701.99,564.66,593.73,5611.80,5611.80,742.05,891.78,535.63,12699.38,10696.84,14186.87,449.37,461.67,9677.78,1058.36,9959.17,10363.37,4568.65,401.94,340.05,606.49,17146.56,250.65,316.31,315.78,318.29,6533.44,161.63,122.37,461.55,318.85,523.56,578.16,6570.22,83.01
2012-07-21,RMA,cache,6,19406.70,985.08,12706.87,3869.31,3936.44,0.00,1.00,572.54,3.40,3.63,2952.74,2952.74,423.47,4770.41,563.36,615.01,5263.02,5263.02,767.90,767.96,549.51,12655.98,10802.86,14214.01,471.49,484.29,9895.96,1037.70,9748.55,10400.10,4733.06,424.68,360.38,598.25,16971.81,257.51,314.60,338.05,317.45,6705.35,153.30,121.96,432.47,335.74,529.02,582.27,6727.58,82.83
2012-07-22,RMA,cache,6,19048.72,1162.76,13195.87,4090.71,3078.05,0.00,1.00,516.42,3.06,3.71,3152.21,3152.21,444.78,4943.72,562.08,639.69,5615.96,5615.96,800.89,824.95,573.91,12815.18,10879.86,14367.18,496.04,509.34,10098.15,1110.72,10224.10,10627.76,4472.94,446.23,379.18,591.33,17531.53,269.69,310.17,366.77,342.31,6911.59,154.77,121.57,417.15,341.47,528.35,567.44,6960.63,82.88
2012-07-23,RMA,cache,6,18898.86,1442.05,13281.87,3941.54,3250.43,0.00,1.00,532.46,2.63,3.81,3437.56,3437.56,470.52,5106.39,561.45,673.20,6452.87,6452.87,848.75,1005.03,606.19,13165.82,11131.47,14770.00,526.19,540.35,10353.19,1215.30,11019.92,10950.68,4864.42,471.80,397.51,587.17,18412.76,289.44,306.10,397.33,373.37,7231.23,159.52,124.43,445.51,354.25,558.84,558.89,7242.41,83.81
2012-07-24,RMA,cache,6,18691.35,1717.58,13524.87,3239.89,3754.20,0.00,1.00,539.92,2.25,3.86,3650.27,3650.27,502.36,5159.48,560.30,709.00,6756.19,6756.19,904.34,968.02,637.82,13368.89,11473.66,15212.99,557.67,572.62,10627.40,1294.75,11271.38,10982.26,5715.22,502.93,419.09,575.54,18679.55,305.67,307.23,426.01,379.81,7575.31,155.07,125.75,494.95,372.11,651.51,543.73,7419.89,84.88
2012-07-25,RMA,cache,6,18383.46,2062.44,12426.87,3364.38,4798.28,0.00,1.00,560.75,2.06,3.82,3642.33,3642.33,533.85,5277.10,549.18,742.73,6402.65,6402.65,958.60,796.43,667.20,13385.45,11672.81,15477.81,586.66,602.36,10842.46,1327.07,10917.79,10848.86,5962.29,534.13,442.68,565.28,18341.50,307.59,317.96,452.00,368.22,7801.26,148.32,124.52,496.72,393.94,709.52,546.24,7471.28,84.43
2012-07-26,RMA,cache,6,18111.15,2335.51,12639.87,3079.94,4853.73,0.00,1.00,507.46,2.18,3.83,3721.97,3721.97,563.24,5557.68,549.91,783.21,6361.45,6361.45,1019.53,808.08,696.48,13552.88,11824.87,15689.83,618.63,635.08,11037.14,1397.03,10921.50,10958.12,5729.09,563.77,466.71,554.47,18369.20,305.70,338.95,478.63,381.51,8000.72,150.65,125.01,511.94,414.21,737.61,554.01,7593.77,84.13
2012-07-27,RMA,cache,6,18400.35,2400.14,12549.87,2719.07,5644.83,0.00,1.00,482.83,2.61,3.87,3890.89,3890.89,586.53,5838.78,538.22,830.63,6596.39,6596.39,1081.20,945.13,728.88,13937.88,12064.26,16009.27,646.54,663.30,11256.53,1481.08,11218.83,11348.86,5693.24,586.98,488.89,555.55,18687.49,307.31,368.98,507.88,407.38,8170.89,158.96,124.92,578.54,426.84,772.25,528.28,7828.61,84.25
2012-07-28,RMA,cache,6,18082.75,2579.20,12026.87,2726.40,6045.63,0.00,1.00,498.71,3.27,3.85,3982.90,3982.90,601.73,6029.61,506.04,873.83,6571.92,6571.92,1133.68,1013.94,760.71,14364.52,12348.38,16275.69,665.15,682.88,11483.79,1527.39,11355.51,11798.13,5776.49,601.92,506.00,558.65,18842.45,313.21,402.38,538.48,421.42,8253.60,166.96,124.07,656.55,437.37,814.37,500.93,8100.70,84.26
2012-07-29,RMA,cache,6,17790.56,2761.51,10529.87,2756.15,7409.27,0.00,1.00,525.29,3.99,3.72,3927.73,3927.73,611.46,6185.61,502.49,902.78,6378.18,6378.18,1166.99,1057.13,783.64,14695.27,12630.45,16426.52,678.16,696.47,11718.82,1525.59,11258.48,12155.00,5612.04,611.73,518.41,540.74,18762.89,318.91,432.03,565.48,425.30,8362.51,175.99,124.96,705.77,449.22,837.21,505.89,8365.91,84.21
2012-07-30,RMA,cache,6,17339.50,3074.89,10518.87,2704.96,7345.45,0.00,1.00,504.46,4.82,3.61,3762.01,3762.01,622.25,6333.51,518.18,917.38,6066.86,6066.86,1182.80,1058.06,797.71,14869.54,12852.51,16410.56,689.57,707.32,11948.30,1482.88,10998.49,12396.10,5268.10,622.18,528.09,519.22,18539.05,319.75,451.82,588.13,413.26,8488.66,183.94,126.41,725.92,453.35,846.44,520.37,8627.20,83.70
2012-07-31,RMA,cache,6,18320.29,3445.32,10643.87,2947.07,8274.36,0.00,1.00,491.17,5.12,3.68,3746.11,3746.11,635.03,6442.64,513.04,928.92,6077.86,6077.86,1194.31,1101.37,810.84,15038.15,13032.57,16337.82,702.44,720.18,12177.29,1473.87,11104.82,12648.77,4868.61,634.90,537.45,522.11,18725.47,321.51,462.39,606.95,416.05,8663.78,196.13,127.43,734.04,457.30,849.35,512.01,8927.56,83.53
2012-08-01,RMA,cache,6,18256.98,3863.04,10736.87,2766.39,8718.33,0.00,0.00,524.00,5.12,3.66,3746.79,3746.79,649.33,6619.23,506.07,939.68,6137.14,6137.14,1204.79,1116.44,819.54,15266.16,13281.98,16386.89,715.08,732.39,12437.85,1465.71,11179.87,13044.07,4927.06,649.03,547.34,522.79,18831.84,323.72,473.82,622.35,415.26,8967.24,202.57,126.34,737.63,466.30,863.80,509.44,9247.59,83.78
2012-08-02,RMA,cache,6,18197.53,4177.71,10823.87,2773.55,8891.33,0.00,0.00,527.83,4.83,3.67,3628.10,3628.10,662.61,7254.58,523.16,944.95,5916.72,5916.72,1210.75,1034.70,818.67,15603.49,13674.45,16515.05,724.62,741.85,12776.48,1433.30,10896.23,13744.38,5048.53,662.34,556.35,516.40,18638.98,322.22,481.70,635.98,403.66,9423.00,196.74,124.01,712.04,471.01,861.71,526.37,9800.02,83.92
2012-08-03,RMA,cache,6,18477.91,4164.42,11221.87,2832.33,8707.79,0.00,0.00,547.17,4.29,3.84,3625.82,3625.82,673.77,8036.53,535.30,947.48,5964.12,5964.12,1219.13,1020.80,818.53,15949.69,14178.36,16648.09,735.76,753.02,13212.52,1436.27,10913.99,14327.50,5186.82,673.61,567.44,528.15,18832.16,320.71,484.58,648.73,405.25,10018.44,195.84,124.65,682.39,476.25,851.14,538.39,10493.65,83.83
2012-08-04,RMA,cache,6,18930.71,4099.94,11996.87,2449.33,8701.96,0.00,0.00,561.46,3.61,3.91,3589.34,3589.34,687.97,8655.73,549.75,952.90,6043.84,6043.84,1232.28,966.65,819.11,16219.51,14678.42,16834.09,748.63,766.22,13655.54,1445.94,10864.33,14701.74,5326.55,688.21,580.07,540.29,18871.36,319.82,491.31,660.27,407.54,10670.73,187.62,127.55,648.50,485.10,845.92,553.09,11038.91,84.24
2012-08-05,RMA,cache,6,19446.50,3907.78,13639.87,1631.21,8204.55,0.00,0.00,554.42,2.88,3.82,3303.77,3303.77,697.39,9032.11,559.81,953.40,5453.69,5453.69,1238.91,747.99,810.35,16241.11,15039.54,16823.99,754.91,773.46,14008.26,1385.59,10062.18,14784.17,5474.00,698.49,591.24,552.91,18071.83,314.17,500.98,670.80,378.97,11218.66,166.70,129.12,582.07,493.53,809.63,560.66,11324.19,84.03
2012-08-06,RMA,cache,6,19904.82,3683.42,13725.87,1920.38,8098.04,0.00,0.00,530.54,2.28,3.69,2973.27,2973.27,699.52,9292.21,554.42,947.51,4668.67,4668.67,1237.99,531.70,789.26,16079.69,15169.80,16523.22,753.75,773.91,14257.09,1310.96,9054.13,14686.09,5553.94,701.38,599.59,563.10,17001.59,303.30,512.69,681.76,347.08,11593.49,150.95,128.91,487.64,501.39,747.01,552.58,11495.52,82.92
2012-08-07,RMA,cache,6,20555.45,3427.43,13694.87,2517.82,7941.59,0.00,0.00,508.46,1.83,3.67,2728.34,2728.34,691.87,9532.64,536.77,936.77,4042.71,4042.71,1230.88,412.67,766.77,15820.98,15115.65,16157.15,745.88,768.30,14406.37,1256.68,8294.44,14548.12,5558.92,694.47,601.05,562.37,16175.57,292.96,520.77,692.63,332.27,11811.64,143.96,128.64,416.31,503.00,697.46,534.23,11655.81,81.85
2012-08-08,RMA,cache,6,21333.77,3122.33,13642.87,2401.84,8543.54,0.00,0.00,535.33,1.53,3.66,2588.29,2588.29,682.36,9789.16,523.78,926.20,3624.84,3624.84,1222.98,357.18,742.73,15604.03,14972.14,15876.32,734.29,758.44,14476.85,1223.00,7799.77,14454.28,5565.36,685.26,599.77,551.08,15615.54,285.52,521.33,699.99,330.66,11951.47,140.99,128.77,382.51,502.55,672.65,524.62,11826.16,81.04
2012-08-09,RMA,cache,6,21988.18,2884.52,13802.87,2518.28,8672.16,0.00,0.00,518.42,1.45,3.65,2501.33,2501.33,666.11,10013.59,530.85,915.99,3292.66,3292.66,1217.35,316.89,727.15,15468.89,14790.31,15637.89,719.67,744.91,14491.69,1201.21,7447.90,14410.36,5559.31,669.40,592.51,540.02,15223.03,281.80,514.79,701.49,336.71,11991.80,139.66,129.86,372.83,494.63,651.02,533.83,11979.00,80.14
2012-08-10,RMA,cache,6,22173.49,2570.27,13003.87,2695.46,9205.27,0.00,0.00,511.38,1.56,3.81,2556.43,2556.43,647.15,10355.29,530.91,909.76,3357.37,3357.37,1218.35,330.72,725.30,15519.02,14664.98,15508.19,711.96,740.22,14499.70,1234.35,7705.59,14565.21,5585.22,650.83,582.56,541.21,15681.13,287.38,503.08,697.91,375.34,12041.33,140.49,132.37,377.83,485.58,618.14,530.26,12212.92,79.85
2012-08-11,RMA,cache,6,22529.94,2212.47,13585.87,2463.42,8864.44,0.00,0.00,532.42,1.82,3.97,2683.15,2683.15,631.40,10708.89,525.43,913.93,3671.65,3671.65,1225.16,387.82,741.42,15754.91,14665.52,15582.98,710.32,740.32,14523.72,1301.43,8280.35,14837.81,5648.68,634.81,575.69,546.53,16510.45,309.20,489.95,689.67,431.54,12161.45,142.98,136.94,413.79,481.48,612.79,525.72,12472.99,80.38
2012-08-12,RMA,cache,6,20754.72,1977.64,11978.18,2462.75,8467.10,0.00,0.00,557.79,2.15,3.98,2693.49,2693.49,627.11,10877.85,528.85,921.56,3798.47,3798.47,1235.61,420.68,764.97,15909.78,14757.49,15696.07,708.50,737.25,14571.60,1320.84,8452.11,14954.09,5582.19,629.50,570.31,546.54,16711.72,330.68,478.09,678.52,454.76,12326.94,147.86,137.81,465.54,479.06,664.54,536.01,12657.98,80.57
2012-08-13,RMA,cache,6,21067.29,1761.41,11827.18,1946.32,9228.01,0.00,0.00,561.50,2.45,3.95,2545.62,2545.62,634.53,10903.59,542.06,923.42,3629.46,3629.46,1239.06,416.67,769.44,15848.68,14872.60,15564.47,711.98,737.56,14637.88,1278.81,8142.94,14855.68,5348.36,636.30,567.50,545.86,16299.69,338.14,469.24,667.85,435.62,12489.54,153.08,137.77,485.13,477.04,691.57,555.03,12765.78,80.23
2012-08-14,RMA,cache,6,20780.11,1585.37,11990.18,1883.36,8605.93,0.00,0.00,546.38,2.90,4.01,2498.18,2498.18,647.28,11050.22,554.37,922.72,3662.17,3662.17,1239.98,460.07,780.70,15797.36,14932.48,15450.51,724.49,748.99,14700.52,1262.53,8188.23,14817.22,5219.48,648.93,569.40,555.29,16438.34,343.39,459.73,659.59,441.24,12648.96,158.14,140.20,477.82,476.18,685.98,568.13,12894.24,79.83
2012-08-15,RMA,cache,6,20187.44,1396.86,11860.18,1293.52,8521.24,0.00,0.00,565.04,3.18,4.04,2515.93,2515.93,669.51,11236.93,561.16,927.17,3960.17,3960.17,1243.12,512.85,793.16,15804.56,15015.12,15433.96,746.48,769.03,14765.60,1253.99,8440.29,14834.56,5209.10,670.76,578.77,570.90,16712.34,349.78,451.03,655.04,451.66,12879.28,163.07,141.78,478.90,479.02,690.16,568.81,13043.38,80.28
2012-08-16,RMA,cache,6,19455.07,1334.66,12656.18,1220.44,6994.80,0.00,0.00,564.46,3.42,3.91,2420.40,2420.40,692.19,11334.87,564.69,927.45,3850.37,3850.37,1238.93,501.53,788.95,15697.66,15068.27,15367.76,756.56,776.12,14818.17,1203.19,8152.04,14761.52,5266.08,693.27,592.74,578.50,16293.48,349.58,446.00,656.64,435.46,13061.38,164.19,141.61,482.43,488.25,699.41,568.23,13133.81,80.45
2012-08-17,RMA,cache,6,18929.66,1438.25,12786.18,1275.51,6417.53,0.00,0.00,510.50,3.50,3.77,2287.89,2287.89,698.14,11403.21,567.44,918.49,3532.83,3532.83,1219.62,451.31,780.06,15423.41,15021.90,15099.79,751.17,769.51,14834.65,1148.24,7675.44,14559.02,5328.69,699.77,603.00,579.98,15660.55,345.24,442.34,664.59,431.56,13168.33,162.20,142.92,446.33,496.95,667.47,573.88,13173.60,80.04
2012-08-18,RMA,cache,6,18844.48,1266.85,12504.18,1101.53,6627.93,0.00,0.00,513.25,3.40,3.70,2196.94,2196.94,694.99,11519.99,570.78,905.90,3244.87,3244.87,1191.60,380.41,781.03,15091.57,14869.79,14735.47,747.09,765.21,14794.16,1117.77,7341.08,14335.98,5446.56,696.68,606.91,584.03,15255.68,347.90,438.19,677.29,474.34,13233.18,157.34,145.51,382.57,503.97,606.57,565.22,13193.61,79.55
2012-08-19,RMA,cache,6,18463.63,1185.95,12249.18,1081.43,6458.03,0.00,0.00,503.08,3.15,3.69,2159.30,2159.30,695.29,11678.68,566.59,894.34,3138.10,3138.10,1162.80,335.50,780.03,14837.12,14662.36,14464.85,748.05,765.72,14703.36,1106.78,7279.19,14191.03,5684.95,696.87,606.26,589.10,15210.02,366.33,433.13,690.09,521.23,13268.20,155.28,148.01,336.98,506.70,568.53,542.25,13219.37,79.30
2012-08-20,RMA,cache,6,18295.46,1092.89,11994.18,1012.11,6542.86,0.00,0.00,472.17,2.94,3.70,2150.88,2150.88,698.00,11826.04,556.02,884.26,3154.29,3154.29,1137.44,313.84,779.90,14696.33,14486.58,14345.36,749.13,765.90,14598.46,1101.37,7302.50,14124.04,5936.53,699.16,606.67,590.79,15238.58,396.83,428.16,698.33,551.58,13304.88,154.76,149.18,319.64,508.56,557.90,532.43,13250.63,79.30
2012-08-21,RMA,cache,6,18109.89,1029.86,11696.18,1235.00,6395.16,0.00,0.00,430.38,2.67,3.78,2167.05,2167.05,701.55,11955.84,546.71,877.21,3200.21,3200.21,1116.51,313.03,782.02,14645.33,14354.56,14357.18,749.99,766.35,14503.09,1101.78,7377.81,14122.55,6127.42,702.58,606.76,585.30,15358.96,429.14,424.20,702.33,574.61,13314.86,155.49,149.10,315.46,508.68,559.31,525.18,13288.22,79.40
2012-08-22,RMA,cache,6,17717.17,1062.19,11483.18,1153.08,6253.68,0.00,0.00,498.04,2.58,3.82,2217.17,2217.17,706.59,12101.55,536.58,875.57,3298.28,3298.28,1102.60,339.80,789.11,14689.78,14296.97,14467.60,754.57,770.52,14436.19,1107.13,7508.16,14190.43,6558.99,707.36,613.16,576.65,15499.02,458.95,422.53,704.57,594.47,13342.10,156.30,148.70,325.38,512.63,570.35,506.39,13345.40,79.68
2012-08-23,RMA,cache,6,17492.12,1042.56,11493.18,1016.72,6140.08,0.00,0.00,506.50,2.54,3.90,2331.65,2331.65,716.55,12215.14,522.98,879.46,3529.30,3529.30,1098.73,384.91,802.31,14805.59,14316.63,14580.94,765.47,780.78,14407.11,1128.42,7821.23,14287.54,6762.40,717.05,619.92,568.69,15760.07,486.10,420.66,706.44,615.97,13386.15,157.88,149.42,347.60,510.61,589.25,483.94,13417.80,79.81
2012-08-24,RMA,cache,6,17150.50,950.84,12486.67,1012.02,4742.18,0.00,0.00,529.58,2.59,3.97,2540.40,2540.40,729.65,12302.83,514.06,890.90,3818.89,3818.89,1105.03,441.06,820.51,15035.32,14394.33,14828.31,780.01,795.28,14414.30,1172.95,8283.05,14461.94,6712.26,730.19,632.05,559.97,16139.68,515.58,415.61,708.96,639.25,13440.84,160.06,149.66,384.31,513.01,609.51,495.41,13501.65,80.48
