datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2017-02-01,dsm2,base,100,92737.93,68894.68,20864.41,-14426.97,132.24,99043.13,0.00,1.00,116.79,2.03,3.82,2.17,3.67,160.45,160.45,242.16,137.30,113.56,190.29,131.75,131.75,208.67,126.19,191.97,305.43,371.61,143.49,212.15,210.39,813.28,156.04,134.63,155.84,133.53,242.74,281.86,121.71,147.59,164.55,114.37,319.81,146.61,505.76,125.84,126.68,135.23,123.40,139.68,115.09,227.87,546.79,196.24,53.80
2017-02-02,dsm2,base,100,91776.23,67603.98,19183.95,-14428.97,43.24,96487.98,0.00,1.00,158.75,1.90,4.02,2.17,3.63,157.22,157.22,235.07,138.74,137.20,187.09,134.56,134.56,207.26,129.85,187.68,319.04,377.83,156.15,206.97,205.67,890.88,155.72,138.88,156.58,135.91,235.66,304.73,142.35,191.19,150.56,121.09,323.35,148.06,554.79,128.80,127.59,138.06,126.97,140.46,141.34,238.75,552.09,201.91,53.80
2017-02-03,dsm2,base,100,92548.32,67149.44,19283.27,-14613.97,-1039.50,98257.13,0.00,1.00,175.52,2.01,3.84,2.27,3.50,158.49,158.49,217.99,145.83,167.85,181.64,134.09,134.09,206.74,129.31,180.00,318.62,401.00,153.84,195.89,194.64,764.04,153.79,136.60,159.62,140.67,218.61,286.21,173.01,152.09,142.50,160.94,324.38,144.33,623.88,127.18,125.95,137.11,164.13,141.09,170.46,243.77,544.65,213.82,53.80
2017-02-04,dsm2,base,100,103208.90,69385.51,18874.45,-14360.97,-1013.78,108736.17,0.00,1.00,164.02,2.09,3.83,2.40,3.52,157.27,157.27,211.84,159.12,171.20,177.70,133.07,133.07,203.55,127.58,175.50,324.70,424.09,148.69,190.37,189.33,790.97,152.38,137.11,167.09,142.41,212.26,276.01,184.37,144.95,141.81,176.62,325.82,140.75,658.76,125.47,124.08,135.34,181.95,139.48,172.00,267.77,562.51,233.72,53.80
2017-02-05,dsm2,base,100,118969.86,71061.91,18856.85,-14348.97,-1164.78,124642.53,0.00,1.00,153.38,2.17,3.91,2.58,3.58,155.56,155.56,204.60,167.17,159.66,172.86,130.24,130.24,200.08,126.05,169.09,330.67,433.73,145.05,183.87,182.54,811.24,149.52,135.14,176.08,140.92,205.30,266.87,173.19,139.00,153.34,166.07,327.11,138.99,670.69,124.27,123.10,131.75,172.10,136.11,160.45,270.76,573.54,225.10,53.80
2017-02-06,dsm2,base,100,134393.95,72682.72,18833.71,-14393.97,-2537.42,141371.11,0.00,1.00,162.62,2.21,4.01,2.66,3.65,152.68,152.68,198.47,172.15,158.21,168.44,126.67,126.67,196.18,121.40,164.74,332.96,455.31,141.97,177.26,176.35,824.44,145.88,132.58,184.13,140.21,198.93,257.74,167.80,134.68,166.98,159.55,325.95,140.45,674.13,116.03,112.79,124.73,162.99,130.16,160.91,275.85,570.64,224.24,53.80
2017-02-07,dsm2,base,100,179699.43,76986.96,18361.46,-14380.97,-4424.58,188104.51,0.00,1.00,177.42,2.16,4.22,2.82,3.76,147.48,147.48,194.22,183.67,171.65,165.22,113.10,113.10,191.92,105.94,163.27,344.35,530.46,138.61,173.15,172.02,857.12,141.59,123.77,194.85,136.78,194.71,257.65,178.18,127.05,176.45,174.64,322.67,140.38,720.33,104.07,104.87,112.01,179.35,120.57,174.76,326.34,577.30,239.40,53.80
2017-02-08,dsm2,base,100,245356.07,79468.37,17622.62,-14180.97,-3855.52,252653.25,0.00,1.00,187.00,2.13,4.06,2.73,3.62,140.90,140.90,191.00,185.70,184.51,164.21,101.66,101.66,187.90,97.17,164.90,350.47,534.14,129.30,171.97,171.18,878.58,135.79,113.41,201.52,124.70,191.29,256.84,191.76,113.21,183.25,192.27,321.22,139.00,709.71,94.98,97.74,97.87,207.22,100.72,187.22,361.18,577.72,267.13,53.80
2017-02-09,dsm2,base,100,269132.11,88751.04,17068.59,-14115.97,-5471.41,277556.15,0.00,1.00,186.75,2.20,3.98,2.77,3.54,133.68,133.68,196.95,173.30,191.14,167.04,90.67,90.67,186.45,86.66,171.47,373.96,581.99,114.66,176.54,175.71,940.22,129.03,102.76,211.59,116.83,197.25,275.11,201.35,103.24,195.23,207.89,322.01,137.79,776.51,84.83,88.62,86.37,225.28,87.47,193.21,425.49,614.21,283.84,53.80
2017-02-10,dsm2,base,100,337418.79,93000.09,17168.68,-14036.97,-5755.82,346306.33,0.00,1.00,181.17,2.20,3.76,2.69,3.40,125.96,125.96,203.43,163.49,189.04,173.07,81.94,81.94,190.12,78.61,180.33,392.55,596.06,103.28,183.87,183.06,989.29,123.16,92.79,205.95,106.69,203.93,291.60,201.34,94.68,208.24,212.73,328.96,134.30,812.00,77.41,81.63,78.17,236.21,78.64,190.78,475.72,630.54,307.48,53.80
2017-02-11,dsm2,base,100,350924.55,90005.93,18531.68,-14108.97,-4447.45,359794.72,0.00,1.00,185.08,2.12,3.71,2.51,3.40,125.25,125.25,217.67,141.67,187.62,182.98,73.49,73.49,195.38,70.05,191.99,415.07,599.47,93.90,195.15,194.39,1036.78,113.80,84.15,198.28,93.72,218.32,315.85,197.61,87.25,216.85,205.61,338.99,131.98,858.43,68.45,73.04,69.42,215.44,69.87,189.42,511.87,660.60,324.98,53.80
2017-02-12,dsm2,base,100,333338.67,91485.88,20240.41,-14035.97,-2029.58,341572.70,0.00,1.00,186.67,2.06,3.75,2.36,3.44,122.58,122.58,227.32,118.84,189.14,192.68,66.89,66.89,204.87,64.11,203.79,422.66,543.32,84.47,206.19,205.44,1048.74,110.68,76.19,178.94,78.97,227.72,329.95,197.33,78.45,224.27,201.90,354.55,134.69,825.70,63.35,65.24,63.81,203.88,64.11,190.78,485.45,665.67,330.88,53.80
2017-02-13,dsm2,base,100,296952.14,90568.97,22963.60,-14216.97,-1721.28,307420.06,0.00,1.00,178.17,1.87,3.84,2.10,3.48,120.67,120.67,240.10,101.72,185.39,201.27,63.58,63.58,212.95,61.04,212.38,422.96,520.16,77.83,217.83,216.96,1039.69,113.63,72.53,155.90,74.78,240.97,352.62,192.49,75.06,216.31,198.51,369.71,137.24,816.82,60.47,61.08,60.81,198.74,61.13,186.29,430.01,631.01,290.21,53.80
2017-02-14,dsm2,base,100,286659.01,89025.81,27765.91,-14146.97,113.98,300163.98,0.00,1.00,158.54,1.61,3.92,1.92,3.52,122.96,122.96,265.57,91.72,169.08,209.42,62.51,62.51,217.52,60.19,219.90,409.72,477.80,74.26,231.68,230.40,1016.55,115.16,72.18,136.86,70.17,267.74,370.64,175.70,74.05,209.62,181.67,381.20,138.34,786.39,60.28,59.85,60.24,183.96,60.41,169.30,407.96,589.72,186.34,53.80
2017-02-15,dsm2,base,100,290801.19,83765.99,32205.38,-14427.97,439.48,308139.13,0.00,1.00,148.17,1.56,3.64,1.79,3.45,124.50,124.50,328.30,79.56,153.25,220.49,66.05,66.05,223.78,64.41,233.52,394.92,451.79,73.83,254.71,252.78,983.05,116.71,74.92,117.02,72.38,330.29,253.64,157.68,76.20,193.25,158.49,378.95,136.91,750.15,65.57,63.89,64.86,167.80,64.79,153.78,395.45,523.03,159.31,53.80
2017-02-16,dsm2,base,100,281342.95,78221.20,34107.36,-14284.97,165.91,300999.44,0.00,1.00,151.96,1.74,3.58,1.74,3.38,129.47,129.47,330.98,80.84,150.81,246.05,71.30,71.30,238.75,68.97,272.47,392.47,428.26,77.49,320.54,317.00,980.59,120.17,80.67,112.57,77.00,329.55,169.89,153.49,81.65,174.49,150.73,368.18,132.44,812.38,69.48,68.43,69.15,155.56,69.18,151.98,327.81,503.48,152.79,65.80
2017-02-17,dsm2,base,100,280453.40,75593.57,34373.33,-12474.97,-723.30,303075.07,0.00,1.00,150.92,1.81,3.57,1.87,3.35,129.51,129.51,197.05,93.00,151.70,274.53,72.78,72.78,273.13,70.01,302.33,375.36,455.50,82.94,304.80,307.97,969.08,126.34,82.99,115.76,85.30,193.58,161.68,154.59,85.27,167.12,153.32,360.22,131.46,831.68,69.99,69.88,70.01,156.43,70.20,152.75,184.79,513.25,154.76,53.80
2017-02-18,dsm2,base,100,284081.62,74147.83,32431.15,-10233.97,-966.80,307245.62,0.00,1.00,148.96,2.06,3.62,2.32,3.40,124.22,124.22,174.26,103.83,150.17,246.89,73.22,73.22,273.29,70.07,249.10,367.91,476.04,85.00,217.28,219.96,963.65,126.61,84.68,123.82,86.50,173.74,159.15,153.51,86.14,169.63,152.08,361.82,132.26,818.47,70.15,71.15,70.11,154.88,70.28,151.26,159.32,526.31,153.73,53.80
2017-02-19,dsm2,base,100,268960.76,73120.08,33420.07,-8003.97,-1783.78,296160.65,0.00,1.00,148.21,2.37,3.73,2.94,3.41,127.72,127.72,171.18,108.60,148.75,225.41,76.90,76.90,248.90,74.03,223.60,357.47,481.81,85.55,203.71,204.55,960.75,130.03,87.58,132.06,89.99,170.92,159.36,152.02,87.10,173.20,150.99,371.74,134.34,774.62,74.96,75.61,74.37,154.73,74.27,150.05,158.88,539.04,152.58,53.80
